pop_titulo,id_pop,data_particao,data_inicio,data_fim,bairro,status
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 11:52:30.000000 UTC,2023-01-05 12:48:24.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 14:04:01.000000 UTC,2023-01-05 15:28:24.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 17:25:42.000000 UTC,2023-01-05 17:48:44.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 14:07:01.000000 UTC,2023-01-05 15:28:26.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 13:34:18.000000 UTC,2023-01-05 14:00:29.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 10:11:54.000000 UTC,2023-01-05 10:55:17.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 11:49:06.000000 UTC,2023-01-05 12:48:21.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 10:11:54.000000 UTC,2023-01-05 10:55:17.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 11:27:46.000000 UTC,2023-01-05 12:48:14.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 11:26:27.000000 UTC,2023-01-05 11:34:49.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 11:26:27.000000 UTC,2023-01-05 11:34:49.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 16:00:22.000000 UTC,2023-01-05 16:55:22.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 16:00:22.000000 UTC,2023-01-05 16:55:22.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 16:12:29.000000 UTC,2023-01-05 16:55:24.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 16:12:29.000000 UTC,2023-01-05 16:55:24.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 13:35:48.000000 UTC,2023-01-05 13:57:42.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 15:05:28.000000 UTC,2023-01-05 15:28:38.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 15:05:28.000000 UTC,2023-01-05 15:28:38.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 13:05:56.000000 UTC,2023-01-05 13:11:30.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 13:05:56.000000 UTC,2023-01-05 13:11:30.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 10:31:26.000000 UTC,2023-01-05 11:34:39.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 10:31:26.000000 UTC,2023-01-05 11:34:39.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 17:54:03.000000 UTC,2023-01-05 18:16:59.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 13:55:21.000000 UTC,2023-01-05 13:59:01.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 13:55:21.000000 UTC,2023-01-05 13:59:01.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 13:37:15.000000 UTC,2023-01-05 14:00:37.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 08:50:55.000000 UTC,2023-01-05 09:15:23.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 20:55:08.000000 UTC,2023-01-05 21:05:48.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 20:28:39.000000 UTC,2023-01-05 21:04:43.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 20:28:39.000000 UTC,2023-01-05 21:04:43.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 18:42:20.000000 UTC,2023-01-05 19:38:54.000000 UTC,Joá,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 18:42:20.000000 UTC,2023-01-05 19:38:54.000000 UTC,Joá,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 19:23:06.000000 UTC,2023-01-05 19:37:56.000000 UTC,Joá,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 19:23:06.000000 UTC,2023-01-05 19:37:56.000000 UTC,Joá,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 18:47:55.000000 UTC,2023-01-05 19:38:14.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 18:47:55.000000 UTC,2023-01-05 19:38:14.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-05,2023-01-05 18:54:32.000000 UTC,2023-01-05 20:26:42.000000 UTC,Santa teresa,Fechado
Obra em local público,25,2023-01-05,2023-01-05 10:24:58.000000 UTC,2023-01-05 10:59:25.000000 UTC,Centro,Fechado
Obra em local público,25,2023-01-05,2023-01-05 10:24:58.000000 UTC,2023-01-05 10:59:25.000000 UTC,Centro,Fechado
Operação policial,26,2023-01-05,2023-01-05 16:40:44.000000 UTC,2023-01-05 17:52:15.000000 UTC,Água santa,Fechado
Queda de árvore,11,2023-01-05,2023-01-05 23:22:48.000000 UTC,2023-01-05 23:25:59.000000 UTC,Copacabana,Fechado
Queda de árvore,11,2023-01-05,2023-01-05 23:22:48.000000 UTC,2023-01-05 23:25:59.000000 UTC,Copacabana,Fechado
Queda de árvore,11,2023-01-05,2023-01-05 10:51:57.000000 UTC,2023-01-05 12:47:51.000000 UTC,Ramos,Fechado
Sinais de trânsito com mau funcionamento,9,2023-01-05,2023-01-05 11:40:27.000000 UTC,2023-01-05 11:43:28.000000 UTC,Gamboa,Fechado
Sinais de trânsito com mau funcionamento,9,2023-01-05,2023-01-05 11:40:27.000000 UTC,2023-01-05 11:43:28.000000 UTC,Gamboa,Fechado
Acidente com vítima(s),2,2023-01-06,2023-01-06 09:20:50.000000 UTC,2023-01-06 09:55:53.000000 UTC,Madureira,Fechado
Acidente com vítima(s),2,2023-01-06,2023-01-06 11:11:53.000000 UTC,2023-01-06 11:57:33.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-01-06,2023-01-06 17:10:49.000000 UTC,2023-01-06 17:33:00.000000 UTC,Água santa,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 13:54:01.000000 UTC,2023-01-06 14:15:45.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 10:51:08.000000 UTC,2023-01-06 11:00:04.000000 UTC,Paciencia,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 14:31:48.000000 UTC,2023-01-06 16:10:24.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 19:52:56.000000 UTC,2023-01-06 20:32:39.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 11:17:50.000000 UTC,2023-01-06 11:59:12.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 07:38:21.000000 UTC,2023-01-06 08:51:56.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 15:00:14.000000 UTC,2023-01-06 16:10:34.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 15:02:19.000000 UTC,2023-01-06 16:10:37.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 15:24:49.000000 UTC,2023-01-06 16:10:39.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 11:48:27.000000 UTC,2023-01-06 11:58:21.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-06,2023-01-06 05:33:16.000000 UTC,2023-01-06 07:25:15.000000 UTC,Irajá,Fechado
Lâmina d'água,33,2023-01-06,2023-01-06 03:03:18.000000 UTC,2023-01-06 05:20:04.000000 UTC,Itanhangá,Fechado
Queda de árvore,11,2023-01-06,2023-01-06 20:56:11.000000 UTC,2023-01-06 21:47:56.000000 UTC,Realengo,Fechado
Queda de árvore,11,2023-01-06,2023-01-06 00:31:25.000000 UTC,2023-01-06 01:18:57.000000 UTC,Centro,Fechado
Queda de árvore,11,2023-01-06,2023-01-06 06:05:48.000000 UTC,2023-01-06 07:27:06.000000 UTC,Barra da tijuca,Fechado
Queda de árvore,11,2023-01-06,2023-01-06 10:41:46.000000 UTC,2023-01-06 10:54:26.000000 UTC,Alto da boa vista,Fechado
Acidente com vítima(s),2,2023-01-07,2023-01-07 00:34:19.000000 UTC,2023-01-07 00:52:33.000000 UTC,Ramos,Fechado
Acidente com vítima(s),2,2023-01-07,2023-01-07 23:41:41.000000 UTC,2023-01-07 23:51:44.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 21:23:12.000000 UTC,2023-01-07 23:30:18.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 20:44:03.000000 UTC,2023-01-07 20:52:26.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 07:40:10.000000 UTC,2023-01-07 07:44:09.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 20:40:52.000000 UTC,2023-01-07 20:51:59.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 17:11:44.000000 UTC,2023-01-07 17:22:43.000000 UTC,Rocinha ,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 11:04:36.000000 UTC,2023-01-07 12:13:25.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 11:04:36.000000 UTC,2023-01-07 12:13:25.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 08:59:15.000000 UTC,2023-01-07 10:14:03.000000 UTC,Ponte rio niteroi,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 15:52:14.000000 UTC,2023-01-07 15:54:13.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 15:50:57.000000 UTC,2023-01-07 15:54:33.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 20:46:55.000000 UTC,2023-01-07 20:52:43.000000 UTC,Padre miguel,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 08:56:53.000000 UTC,2023-01-07 10:16:10.000000 UTC,Gávea ,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 06:54:59.000000 UTC,2023-01-07 07:44:59.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 12:46:28.000000 UTC,2023-01-07 13:03:13.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 15:48:04.000000 UTC,2023-01-07 15:54:54.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 12:27:54.000000 UTC,2023-01-07 12:32:41.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-07,2023-01-07 07:37:52.000000 UTC,2023-01-07 07:44:33.000000 UTC,Barra da tijuca,Fechado
Deslizamento,28,2023-01-07,2023-01-07 20:03:05.000000 UTC,2023-01-07 20:06:40.000000 UTC,Tijuca,Fechado
Queda de árvore,11,2023-01-07,2023-01-07 11:16:30.000000 UTC,2023-01-07 12:24:24.000000 UTC,Taquara,Fechado
Acidente com vítima(s),2,2023-01-08,2023-01-08 17:06:28.000000 UTC,2023-01-08 17:40:05.000000 UTC,Leblon,Fechado
Acidente com vítima(s),2,2023-01-08,2023-01-08 07:23:18.000000 UTC,2023-01-08 10:11:26.000000 UTC,Inhaúma,Fechado
Acidente com vítima(s),2,2023-01-08,2023-01-08 09:48:15.000000 UTC,2023-01-08 10:11:44.000000 UTC,Realengo,Fechado
Acidente/enguiço sem vítima,1,2023-01-08,2023-01-08 20:50:50.000000 UTC,2023-01-08 21:49:07.000000 UTC,São conrado,Fechado
Acidente/enguiço sem vítima,1,2023-01-08,2023-01-08 19:33:25.000000 UTC,2023-01-08 20:42:34.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-08,2023-01-08 10:45:28.000000 UTC,2023-01-08 10:48:05.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-08,2023-01-08 00:35:17.000000 UTC,2023-01-08 00:48:40.000000 UTC,Barra da tijuca,Fechado
Obra em local público,25,2023-01-08,2023-01-08 11:01:00.000000 UTC,2023-01-08 11:02:55.000000 UTC,Tijuca,Fechado
Obra em local público,25,2023-01-08,2023-01-08 11:01:00.000000 UTC,2023-01-08 11:02:55.000000 UTC,Tijuca,Fechado
Queda de árvore,11,2023-01-08,2023-01-08 11:57:18.000000 UTC,2023-01-08 12:56:21.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 07:55:50.000000 UTC,2023-01-09 09:00:39.000000 UTC,Centro,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 07:55:50.000000 UTC,2023-01-09 09:00:39.000000 UTC,Centro,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 10:43:36.000000 UTC,2023-01-09 13:12:28.000000 UTC,Engenheiro leal,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 10:43:36.000000 UTC,2023-01-09 13:12:28.000000 UTC,Engenheiro leal,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 02:12:19.000000 UTC,2023-01-09 02:57:17.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 02:12:19.000000 UTC,2023-01-09 02:57:17.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:39:39.000000 UTC,2023-01-09 18:42:27.000000 UTC,Maracanã,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:39:39.000000 UTC,2023-01-09 18:42:27.000000 UTC,Maracanã,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:39:39.000000 UTC,2023-01-09 18:42:27.000000 UTC,Maracanã,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:39:39.000000 UTC,2023-01-09 18:42:27.000000 UTC,Maracanã,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:16:53.000000 UTC,2023-01-09 18:17:58.000000 UTC,Sampaio,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:16:53.000000 UTC,2023-01-09 18:17:58.000000 UTC,Sampaio,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:16:53.000000 UTC,2023-01-09 18:17:58.000000 UTC,Sampaio,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 18:16:53.000000 UTC,2023-01-09 18:17:58.000000 UTC,Sampaio,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 17:45:27.000000 UTC,2023-01-09 17:50:35.000000 UTC,Água santa,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 17:45:27.000000 UTC,2023-01-09 17:50:35.000000 UTC,Água santa,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 17:45:27.000000 UTC,2023-01-09 17:50:35.000000 UTC,Água santa,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 17:45:27.000000 UTC,2023-01-09 17:50:35.000000 UTC,Água santa,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 09:24:01.000000 UTC,2023-01-09 10:59:49.000000 UTC,Ramos,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 09:24:01.000000 UTC,2023-01-09 10:59:49.000000 UTC,Ramos,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 16:19:49.000000 UTC,2023-01-09 17:05:24.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 17:38:04.000000 UTC,2023-01-09 18:28:15.000000 UTC,Praça da bandeira,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 17:38:04.000000 UTC,2023-01-09 18:28:15.000000 UTC,Praça da bandeira,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 17:38:04.000000 UTC,2023-01-09 18:28:15.000000 UTC,Praça da bandeira,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 15:41:28.000000 UTC,2023-01-09 17:05:30.000000 UTC,Catumbi,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 12:06:14.000000 UTC,2023-01-09 13:13:54.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-01-09,2023-01-09 12:06:14.000000 UTC,2023-01-09 13:13:54.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:34:54.000000 UTC,2023-01-09 09:00:45.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:34:54.000000 UTC,2023-01-09 09:00:45.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:34:54.000000 UTC,2023-01-09 09:00:45.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:47:00.000000 UTC,2023-01-09 12:11:54.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:47:00.000000 UTC,2023-01-09 12:11:54.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:47:00.000000 UTC,2023-01-09 12:11:54.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 22:14:29.000000 UTC,2023-01-09 22:21:53.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:16:25.000000 UTC,2023-01-09 12:09:13.000000 UTC,Andaraí,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:16:25.000000 UTC,2023-01-09 12:09:13.000000 UTC,Andaraí,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 16:31:46.000000 UTC,2023-01-09 17:05:27.000000 UTC,Botafogo,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 15:57:58.000000 UTC,2023-01-09 16:46:28.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 15:57:58.000000 UTC,2023-01-09 16:46:28.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:57:09.000000 UTC,2023-01-09 09:03:40.000000 UTC,Maracanã,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:57:09.000000 UTC,2023-01-09 09:03:40.000000 UTC,Maracanã,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:57:09.000000 UTC,2023-01-09 09:03:40.000000 UTC,Maracanã,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:27:10.000000 UTC,2023-01-09 07:23:57.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:27:10.000000 UTC,2023-01-09 07:23:57.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 07:18:01.000000 UTC,2023-01-09 07:34:34.000000 UTC,Cosme velho,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 07:18:01.000000 UTC,2023-01-09 07:34:34.000000 UTC,Cosme velho,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 15:02:36.000000 UTC,2023-01-09 15:05:31.000000 UTC,Laranjeiras,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 15:02:36.000000 UTC,2023-01-09 15:05:31.000000 UTC,Laranjeiras,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 15:02:36.000000 UTC,2023-01-09 15:05:31.000000 UTC,Laranjeiras,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:36:07.000000 UTC,2023-01-09 07:24:04.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:36:07.000000 UTC,2023-01-09 07:24:04.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:01:35.000000 UTC,2023-01-09 08:47:14.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:01:35.000000 UTC,2023-01-09 08:47:14.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 07:01:01.000000 UTC,2023-01-09 07:24:09.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 07:01:01.000000 UTC,2023-01-09 07:24:09.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 15:13:47.000000 UTC,2023-01-09 16:12:44.000000 UTC,Brás de pina,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 15:13:47.000000 UTC,2023-01-09 16:12:44.000000 UTC,Brás de pina,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:43:58.000000 UTC,2023-01-09 07:24:06.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:43:58.000000 UTC,2023-01-09 07:24:06.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 07:44:12.000000 UTC,2023-01-09 08:06:45.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 07:44:12.000000 UTC,2023-01-09 08:06:45.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 07:44:12.000000 UTC,2023-01-09 08:06:45.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:13:17.000000 UTC,2023-01-09 12:09:10.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:13:17.000000 UTC,2023-01-09 12:09:10.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 13:42:03.000000 UTC,2023-01-09 14:47:03.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 13:42:03.000000 UTC,2023-01-09 14:47:03.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 20:16:22.000000 UTC,2023-01-09 20:28:22.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:53:46.000000 UTC,2023-01-09 13:12:31.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:53:46.000000 UTC,2023-01-09 13:12:31.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 18:13:40.000000 UTC,2023-01-09 18:14:58.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 18:13:40.000000 UTC,2023-01-09 18:14:58.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 18:13:40.000000 UTC,2023-01-09 18:14:58.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 18:13:40.000000 UTC,2023-01-09 18:14:58.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:10:33.000000 UTC,2023-01-09 12:09:04.000000 UTC,Catumbi,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 11:10:33.000000 UTC,2023-01-09 12:09:04.000000 UTC,Catumbi,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 12:03:58.000000 UTC,2023-01-09 13:12:34.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 12:03:58.000000 UTC,2023-01-09 13:12:34.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:25:33.000000 UTC,2023-01-09 07:14:31.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:25:33.000000 UTC,2023-01-09 07:14:31.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 06:25:33.000000 UTC,2023-01-09 07:14:31.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 13:54:56.000000 UTC,2023-01-09 13:56:10.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 13:54:56.000000 UTC,2023-01-09 13:56:10.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 13:54:56.000000 UTC,2023-01-09 13:56:10.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 13:54:56.000000 UTC,2023-01-09 13:56:10.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-01-09,2023-01-09 08:03:33.000000 UTC,2023-01-09 09:00:42.000000 UTC,Penha,Fechado
